StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,CONSENT_2,EXP1_ARTICLE4_First Click,EXP1_ARTICLE4_Last Click,EXP1_ARTICLE4_Page Submit,EXP1_ARTICLE4_Click Count,EXP1ARM1_COMP1,EXP1ARM1_COMP2,EXP1ARM2_ARTICLE4_First Click,EXP1ARM2_ARTICLE4_Last Click,EXP1ARM2_ARTICLE4_Page Submit,EXP1ARM2_ARTICLE4_Click Count,EXP1ARM2_COMP1,EXP1ARM2_COMP2,VACCINE_1,VACCINE_1_1,VACCINE_1_1,VACCINE_2_1,VACCINE_2_2,VACCINE_2_3,VACCINE_2_4,VACCINE_2_5,VACCINE_2_6,VACCINE_3,VACCINE_4,VACCINE_5_1,VACCINE_5_2,VACCINE_5_3,VACCINE_5_4,VACCINE_5_5,VACCINE_5_6,VACCINE_5_7,VACCINE_5_8,VACCINE_5_9,VACCINE_5_10,VACCINE_6,VACCINE_7,VACCINE_8,VACCINE_9_1,VACCINE_9_2,VACCINE_9_3,VACCINE_9_4,VACCINE_9_5,VACCINE_9_6,VACCINE_10_1,VACCINE_10_2,VACCINE_10_3,VACCINE_10_4,VACCINE_10_5,VACCINE_10_6,VACCINE_10_7,VACCINE_10_8,VACCINE_11_1,VACCINE_11_2,VACCINE_11_3,VACCINE_11_4,VACCINE_11_5,VACCINE_11_6,VACCINE_11_7,VACCINE_11_8,VACCINE_12,VACCINE_13,EXP2ARM1,EXP2ARM2,EXP2CONTROL,EXP3ARM1,EXP3CONTROL,DELIVERY_1,DELIVERY_2,DELIVERY_3,DELIVERY_4,DELIVERY_5,DELIVERY_6,DELIVERY_7,BLM_1,BLM_2,BLM_3,BLM_4,BLM_5,BLM_6_1,BLM_6_2,BLM_6_3,BLM_6_4,BLM_7,BLM_8,BLM_9,BLM_10,BLM_11,SD_1_1,SD_1_2,SD_1_3,SD_1_4,SD_1_5,SD_1_6,SD_1_7,SD_1_8,SD_1_9,SD_1_10,SD_2_1,SD_2_2,SD_2_3,SD_2_4,STIMULUS_1,STIMULUS_2,STIMULUS_3,STIMULUS_4,STIMULUS_4_5_TEXT,STIMULUS_5,STIMULUS_5_9_TEXT,STIMULUS_6,STIMULUS_7,STIMULUS_7_9_TEXT,STIMULUS_8,M4A_1,M4A_2,M4A_2_9_TEXT,M4A_3,M4A_4,M4A_5_1,M4A_5_2,M4A_6,M4A_6_4_TEXT,M4A_7,M4A_7_9_TEXT,M4A_8,MEDIA_1,MEDIA_2,MEDIA_2_6_TEXT,TRUST_1,TRUST_2,TRUST_3,HEALTH_1,HEALTH_2,HEALTH_2_11_TEXT,HEALTH_3,HEALTH_4_1,HEALTH_4_2,HEALTH_4_3,HEALTH_4_4,HEALTH_4_5,HEALTH_4_6,HEALTH_4_7,HEALTH_4_8,HEALTH_4_9,HEALTH_5,HEALTH_6,HEALTH_7,EXPOSURE_1_1,EXPOSURE_1_2,EXPOSURE_1_3,EXPOSURE_2,EXPOSURE_2_1,EXPOSURE_2_2,EXPOSURE_3,EXPOSURE_4,EXPOSURE_5,EXPOSURE_6,FOOD_1,FOOD_2,MENTAL_1,MENTAL_2,CHILD_1,CHILD_1_1,CHILD_1_2,CHILD_1_2_5_TEXT,CHILD_2,CHILD_2_1,CHILD_2_2,CHILD_2_3,CHILD_2_4,CHILD_2_4_1,CHILD_2_4_1_6_TEXT,CHILD_2_5,CHILD_2_5_1_TEXT,CHILD_2_6,CHILD_2_6_5_TEXT,CHILD_2_6_7_TEXT,CHILD_2_7,CHILD_2_8,CHILD_2_9,CHILD_2_10,CHILD_2_11,CHILD_2_12,CHILD_2_13,CHILD_2_14,CHILD_2_15,CHILD_2_15_VACCINE,CHILD_3,CHILD_2_16_1,CHILD_2_16_2,CHILD_2_16_3,CHILD_2_16_4,CHILD_2_16_5,CHILD_2_16_6,CHILD_4,CHILD_5,CHILD_6,CHILD_6_1,CHILD_6_1_5_TEXT,CHILD_7,CHILD_7_1,IDEOLOGY_1,IDEOLOGY_1_4_TEXT,IDEOLOGY_2,IDEOLOGY_3,IDEOLOGY_4,IDEOLOGY_4_3_TEXT,IDEOLOGY_5,IDEOLOGY_5_5_TEXT,IDEOLOGY_6,IDEOLOGY_6_5_TEXT,IDEOLOGY_7,Q314,CULTURE_1#1_1,CULTURE_1#1_2,CULTURE_1#1_3,CULTURE_1#1_4,CULTURE_1#1_5,CULTURE_1#1_6,CULTURE_1#1_7,CULTURE_1#1_8,CULTURE_1#1_9,CULTURE_1#1_10,CULTURE_1#1_11,CULTURE_2#1_1,CULTURE_2#1_2,CULTURE_2#1_3,CULTURE_2#1_4,CULTURE_2#1_5,CULTURE_2#1_6,CULTURE_2#1_7,CULTURE_2#1_8,CULTURE_2#1_9,DEMO_1,DEMO_2,DEMO_3,DEMO_4,DEMO_5,DEMO_6,DEMO_7,DEMO_8,DEMO_8_11_TEXT,DEMO_9,DEMO_10,DEMO_10_3_TEXT,DEMO_11,DEMO_12,DEMO_13,DEMO_14,DEMO_14_1,DEMO_14_1_5_TEXT,DEMO_15,opp,rid,RISN,V,Q_TotalDuration,qpmid,viga,ProjectToken,cintid,PID,psid,rnid,K2,study,med,LS,gc,term
11/22/2020 15:22,11/22/2020 16:51,0,100,5312,1,11/22/2020 16:51,,,,,anonymous,EN,1,,,,,,,4.781,423.359,423.971,15,1,1,2,I work in healthcare and have Elserly relatives I would like to feel more safe interacting with,,2,2,2,1,3,3,2,1,2,1,1,1,2,2,2,3,1,3,2,2,3,3,2,2,3,3,2,2,2,3,3,2,1,3,2,4,3,3,3,3,2,2,4,2,1,1,,,2,,,,,,,,,2,3,2,2,3,1,2,2,1,2,5,1,2,2,2,2,1,1,2,2,3,2,3,3,2,3,2,5,"1,3",1,1,4,,9,"Work normal hours, had to switch roles.",3,8,,3,5,1,,2,3,,5,2,,"3,4,6",,5,3,3,,1,2,1,1,12,,4,2,2,4,4,4,2,4,2,2,,,,2,2,1,3,,,2,2,2,2,2,6,1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,2,2,,,2,,1,,1,1,1,,4,,3,,3,,3,2,3,3,3,4,4,4,4,3,4,4,2,3,2,3,4,2,5,3,Dietitian in hospital ,1,27,6268,1,3,1,10,,3,1,,6,3,4,2,,,1,Qual22501-0824-NYState,,,,5312,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,,,,,,{Invalid Expression},{Invalid Expression},1,
11/23/2020 9:38,11/23/2020 9:48,0,100,633,1,11/23/2020 9:48,,,,,anonymous,EN,1,1.212,9.022,11.131,2,"1,3",1,,,,,,,2,I don’t not ,,2,3,1,1,2,2,2,1,3,2,3,2,3,3,2,3,2,3,2,2,2,2,1,3,2,2,3,1,1,3,2,2,3,2,2,3,2,4,3,3,4,3,2,2,1,,,2,,2,,,,,,,,2,1,2,2,3,2,1,2,2,2,2,2,3,2,2,1,3,2,2,1,2,1,2,2,1,3,2,3,2,1,1,"2,3",,1,,2,"2,4",,1,2,2,,2,1,2,,2,,3,,2,1,3,,2,1,2,2,12,,4,2,3,3,3,3,3,1,1,3,,,,1,2,1,2,3,Not ,2,2,2,2,2,6,4,4,2,,,,1,"8,15,17",3,1,1,3,,2,,2,,,2,1,4,2,"2,4",2,1,"2,5",2,2,2,2,3,1,3,2,2,2,2,1,2,,1,5,1,,2,1,2,,4,,3,,2,,2,1,3,2,2,3,1,3,4,3,2,1,2,3,4,3,4,3,4,3,Home decor ,1,27,10990,2,4,1,2,,4,1,,4,5,3,1,3,,2,Qual22501-0824-NYState,,,,633,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1624654404,h_dWywViDnqFF5KD8dasWw**,,31833,,2.44E+13,{Invalid Expression},1,
11/23/2020 9:38,11/23/2020 9:54,0,100,956,1,11/23/2020 9:54,,,,,anonymous,EN,1,0.031,0.031,2.299,1,"1,2,3",1,,,,,,,1,yes,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,3,3,3,4,4,3,3,4,2,2,,,2,2,,,,,,,,,1,2,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,2,1,2,2,1,1,3,2,2,2,"1,2,3",1,1,"1,2,3,5",,"1,3,4,6,7",,1,"1,3,5",,1,"1,3",1,,2,1,,1,1,,"1,3",,2,1,1,,1,1,1,1,"2,3,4,5",,2,1,2,1,1,1,1,1,1,2,,,,1,2,1,1,1,5,,,,,1,"1,2,3,4,5",4,4,1,3,2,,1,"6,7",3,1,1,2,,2,,2,,,1,1,4,2,"2,3,4",2,1,"1,2",1,1,2,2,2,1,1,2,2,2,1,1,2,,2,,2,,1,2,,,3,,4,,2,,2,1,3,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,CTO,1,25,10007,2,1,1,1,,1,1,,6,6,4,1,1,,"1,4",Qual22501-0824-NYState,,,,956,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1840104744,h_dWywViDnoqBI5_k7VwtA**,,31833,,2.77E+13,{Invalid Expression},1,
11/23/2020 10:36,11/23/2020 10:48,0,100,699,1,11/23/2020 10:48,,,,,anonymous,EN,1,1.456,1.702,2.587,2,"1,2",1,,,,,,,1,5,,1,1,3,1,1,1,2,1,2,1,1,2,2,2,1,4,4,1,2,2,2,2,1,3,2,2,1,2,2,1,2,2,2,2,2,4,4,4,3,3,4,4,3,2,1,2,,,,2,,,,,,,,1,2,1,1,1,1,2,2,2,1,3,1,1,3,2,2,1,1,1,2,1,1,1,2,2,3,3,2,"1,3",1,1,"1,4",,"1,2,3",,1,"1,8",,1,"1,3",7,,1,1,1,,1,,"1,4,6",,2,1,2,,2,1,1,2,12,,1,1,2,2,1,3,3,1,2,1,,,,1,2,2,1,1,5,1,1,1,1,1,"2,3",4,4,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,3,1,1,4,,2,,2,,1,1,1,,4,,4,,1,,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,CTO,1,25,10007,2,1,1,1,,1,1,,6,6,4,1,1,,"1,4",Qual22501-0824-NYState,,,,699,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1840181020,h_dWywViDnq9RBGYcze4UA**,,31833,,2.77E+13,{Invalid Expression},1,
11/23/2020 10:55,11/23/2020 11:07,0,100,689,1,11/23/2020 11:07,,,,,anonymous,EN,1,,,,,,,0.402,6.746,8.161,2,1,1,1,terrifying,,2,1,1,1,1,2,1,1,1,3,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,3,5,5,2,3,3,3,1,,2,,2,,,,,,,,,3,3,1,3,1,2,2,2,1,1,4,3,3,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,"1,2,3",1,1,"1,4",,"1,2,4,6",,1,5,,1,"1,2,3",1,,1,2,1,,2,,"1,5,7",,2,3,1,,1,1,1,2,"2,12",,3,2,1,1,1,1,1,3,2,3,,,,1,2,2,3,,,1,2,1,1,1,"1,3",4,4,1,2,4,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,3,3,1,1,,1,1,2,,1,2,,,3,,4,,1,,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,1,1,2,professional,1,25,10007,2,1,1,1,,1,1,,6,6,4,1,1,,4,Qual22501-0824-NYState,,,,689,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1840188780,h_dWywViDnqCOGcgPCFKbw**,,31833,,2.77E+13,{Invalid Expression},1,
11/23/2020 11:15,11/23/2020 11:28,0,100,767,1,11/23/2020 11:28,,,,,anonymous,EN,1,0,0,51.18,0,1,1,,,,,,,2,to prevent from getting ill,,2,3,3,2,3,3,3,2,1,1,1,,,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,3,3,2,2,3,2,4,4,4,4,4,4,3,4,3,1,,,2,2,,,,,,,,,1,1,1,2,3,2,2,1,1,2,3,1,1,2,2,2,2,2,2,1,2,2,2,2,1,4,1,2,1,4,4,4,,8,,1,8,,1,5,2,,1,1,,1,1,,"2,3,6",,2,1,2,,1,2,1,1,12,,4,4,2,4,4,4,2,2,2,2,,,,2,2,2,3,,,2,2,2,2,2,6,1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2,2,2,,,2,,1,,2,1,2,,4,,3,,2,,4,2,4,4,3,3,3,4,4,4,4,4,2,2,1,5,3,3,2,4,retired,2,55,12572,1,4,1,1,,1,1,,4,3,2,1,1,,1,Qual22501-0824-NYState,,,,767,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1585076600,h_dWywViDno2mEEwTGDokg**,,31833,,2.38E+13,{Invalid Expression},1,
11/23/2020 11:18,11/23/2020 11:28,0,100,617,1,11/23/2020 11:28,,,,,anonymous,EN,1,,,,,,,3.889,3.889,4.448,1,1,1,1,I don't want to get covid and die,,3,3,2,3,3,3,3,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,4,4,1,1,3,4,4,4,4,4,4,4,4,4,3,1,1,,,,1,,,,,,,,1,2,1,2,3,3,3,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,2,4,4,,1,,1,1,,1,5,4,,1,1,,1,1,,"2,3,5,6",,1,1,3,,1,1,1,1,1,,4,2,2,2,2,2,2,2,2,2,,,,1,1,1,3,,,1,1,1,2,1,2,1,2,2,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,3,3,2,,,1,1,1,,1,1,1,,4,,3,,2,,1,1,1,1,2,3,2,2,2,1,1,2,2,2,2,2,2,2,3,2,IT communications,2,21,11355,1,3,1,9,,4,2,,6,6,3,2,,,2,Qual22501-0824-NYState,,,,617,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1838241406,h_dWywViDnptdJJnsejtxw**,,31833,,2.76E+13,{Invalid Expression},1,
11/23/2020 11:22,11/23/2020 11:29,0,100,417,1,11/23/2020 11:29,,,,,anonymous,EN,1,0,0,2.243,0,1,1,,,,,,,1,Your Internet connection should be able to handle streaming an HD video. If multiple devices are streaming video at the,,1,1,1,1,1,1,3,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,5,5,5,5,4,4,4,5,2,1,,2,,,1,,,,,,,,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,2,2,2,2,1,1,1,1,1,1,"1,2,3",1,1,"1,3",,3,,3,"1,2,3",,2,"1,2",2,,2,2,1,,2,,"3,4",,3,1,2,,2,2,1,1,"1,2,3",,2,1,1,1,1,1,1,1,1,1,,,,1,2,1,2,1,Your Internet connection should be able to handle streaming an HD video. If multiple devices are streaming video at the,1,2,2,1,1,"1,2,3",4,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,3,2,,,1,1,1,,1,1,2,,3,,4,,1,,2,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,2,2,2,1,Your Internet connection should be able to handle streaming an HD video. If multiple devices are streaming video at the,1,23,11231,2,1,1,1,,1,2,,3,3,3,2,,,2,Qual22501-0824-NYState,,,,417,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,1840194251,h_dWywViDnq58Ivi2Cd10g**,,31833,,2.77E+13,{Invalid Expression},4,Speeder
11/23/2020 11:57,11/23/2020 12:12,0,100,915,1,11/23/2020 12:12,,,,,anonymous,EN,1,1.518,3.043,4.152,2,1,1,,,,,,,2,to try to regain some normalcy,,2,3,3,2,3,3,3,2,1,2,2,,2,1,1,2,1,2,1,1,3,1,1,1,1,1,1,2,2,2,4,3,2,2,2,3,3,3,4,4,4,3,3,3,1,,1,,2,,,,,,,,,1,2,3,2,3,2,2,2,2,2,5,3,2,1,1,1,1,2,2,1,2,2,3,3,2,4,2,3,1,4,4,4,,1,,3,8,,2,5,1,,5,3,,5,4,,8,,5,1,6,nytimes,3,3,1,2,"3,9",,3,2,2,4,4,2,2,1,2,1,,,,2,2,2,3,,,2,2,1,2,2,6,2,2,2,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,1,1,3,,2,,3,,2,3,,,4,,3,,1,,3,2,2,3,2,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,controlller,2,53,11375,2,3,1,1,,4,2,,6,7,4,2,,,2,Qual22501-0824-NYState,,,,915,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1301782062,h_dWywViDnrRs7iylIs8sw**,,31833,,1.96E+13,{Invalid Expression},1,
11/23/2020 12:10,11/23/2020 12:25,0,100,908,1,11/23/2020 12:25,,,,,anonymous,EN,1,,,,,,,1.925,11.571,12.258,8,1,1,2,If it is no side effect ,,1,2,1,1,3,2,3,1,1,1,1,1,1,1,1,4,2,2,1,1,1,2,2,2,2,2,2,3,3,2,2,2,2,3,3,4,4,3,4,4,3,1,2,3,1,2,,,,2,,,,,,,,1,1,1,2,3,1,1,1,1,2,5,1,2,1,1,2,2,2,2,2,2,2,3,3,1,4,1,2,1,4,4,4,,8,,3,8,,2,5,1,,3,2,4,,1,,"2,3,4",,2,1,4,,1,2,2,2,12,,3,2,3,4,4,4,4,2,2,2,,,,2,2,1,3,,,2,2,2,2,2,6,1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,3,1,2,,,2,,1,,2,1,2,,4,,3,,1,,2,2,2,5,3,3,3,3,2,2,2,4,2,2,2,2,2,2,4,2,Retired ,2,52,10473,1,2,1,1,,1,1,,4,4,1,2,,,2,Qual22501-0824-NYState,,,,908,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1325890032,h_dWywViDnr3HQSHnNCM1A**,,31833,,1.99E+13,{Invalid Expression},1,
11/23/2020 12:03,11/23/2020 12:28,0,100,1524,1,11/23/2020 12:28,,,,,anonymous,EN,1,,,,,,,0,0,42.384,0,1,1,3,,want to make sure the vaccine is sage and there are no side effects,2,3,3,2,3,3,3,2,1,1,1,4,2,1,1,1,3,4,1,1,1,2,2,2,2,2,2,2,3,3,4,2,2,3,4,3,3,3,3,3,3,4,3,3,1,,,2,3,,,,,,,,,2,2,3,2,3,3,2,2,2,2,5,1,2,1,2,2,2,3,1,1,1,2,3,3,2,4,1,3,4,2,4,4,,8,,3,8,,2,5,6,,2,3,5,,1,,"3,6,8",,2,1,3,,2,1,2,3,3,,3,4,2,4,4,4,4,3,2,3,,,,2,2,2,3,,,2,2,1,1,2,6,1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,1,2,,,1,1,1,,1,1,1,,4,,3,,1,,4,3,4,4,2,2,2,3,2,4,3,4,2,2,2,2,3,4,2,4,retired,2,62,11803,2,3,2,5,,4,2,,5,4,3,1,5,argentina,1,Qual22501-0824-NYState,,,,1524,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1610933469,h_dWywViDnofZtjVmU31Yw**,,31833,,2.42E+13,{Invalid Expression},1,
11/23/2020 12:20,11/23/2020 12:50,0,100,1790,1,11/23/2020 12:50,,,,,anonymous,EN,1,11.981,72.091,76.111,6,1,1,,,,,,,3,,Unsure of side effects,1,3,3,1,3,3,3,2,1,1,1,3,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,3,3,2,2,2,3,4,3,3,4,4,3,1,1,3,1,,,2,3,,,,,,,,,2,2,1,2,3,2,1,1,3,2,5,1,1,1,3,3,3,2,2,2,2,1,2,3,2,4,1,5,5,4,4,4,,8,,3,8,,1,5,5,,5,3,,5,1,,"4,8,9",Stimulus including people on ssi & ssd,1,2,4,,3,1,2,2,3,,1,2,4,1,4,4,2,3,2,3,,,,2,2,2,3,,,2,2,2,2,1,5,3,2,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,1,2,,,2,,1,,2,1,4,,1,,1,,4,,3,2,4,3,4,4,2,4,3,2,4,4,1,1,2,3,2,1,1,1,Retired,2,55,14222,1,3,1,11,Christian,2,1,,3,2,2,2,,,2,Qual22501-0824-NYState,,,,1790,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1694811511,h_dWywViDnqglCDb41VAZQ**,,31833,,2.55E+13,{Invalid Expression},1,
11/23/2020 13:10,11/23/2020 13:16,0,100,383,1,11/23/2020 13:16,,,,,anonymous,EN,1,0.264,1.132,1.738,3,1,1,,,,,,,1,To stay safe,,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,3,2,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,3,4,5,3,5,4,5,4,3,1,1,,,,2,,,,,,,,2,3,1,1,3,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,2,1,2,3,1,2,1,1,2,"2,3",,1,,1,1,,1,2,2,,1,1,,2,2,,"1,3,4",,2,2,1,,1,1,2,2,1,,2,1,2,2,2,3,1,2,1,2,,,,1,1,2,1,1,Itchy body,1,2,2,2,1,3,2,2,2,,,,1,12,2,2,2,,,2,,3,,,2,2,2,2,1,2,1,"2,5",1,2,2,2,3,1,2,1,2,1,2,1,3,,1,1,2,,1,1,2,,1,,3,,1,,1,2,1,2,3,2,1,2,2,1,2,2,1,1,2,1,1,2,2,1,It,1,22,11553,2,1,1,2,,1,2,,3,2,2,1,2,,2,Qual22501-0824-NYState,,,,383,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,1840257315,h_dWywViDnoaYxbwgYJD8A**,,31833,,2.77E+13,{Invalid Expression},4,Speeder
11/23/2020 13:13,11/23/2020 13:27,0,100,825,1,11/23/2020 13:27,,,,,anonymous,EN,1,0.392,19.856,35.663,3,1,1,,,,,,,1,No comment,,2,2,2,1,1,1,2,1,1,3,2,1,3,2,1,3,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,3,2,3,4,3,3,3,4,2,3,2,1,,1,,2,,,,,,,,,1,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,4,2,1,2,1,2,"1,3",,"1,4",,1,"1,3",,1,2,1,,1,1,1,,1,,"2,8",,2,1,1,,1,1,1,1,2,,1,2,2,1,2,2,2,3,2,1,,,,1,1,1,1,1,No commrnt,1,1,1,1,1,"1,3",4,2,1,"2,4",2,,1,8,"2,3",1,1,1,,1,,2,,,1,1,3,3,"2,4",1,1,"1,2",1,1,2,2,2,2,2,1,1,1,2,1,2,,1,2,1,,2,1,2,,4,,4,,2,,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,1,28,11798,2,1,1,1,,1,1,,4,4,3,2,,,2,Qual22501-0824-NYState,,,,825,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1810153963,h_dWywViDnrLk2MkPV9GEw**,,31833,,2.72E+13,{Invalid Expression},1,
11/23/2020 13:16,11/23/2020 13:33,0,100,1015,1,11/23/2020 13:33,,,,,anonymous,EN,1,,,,,,,0,0,51.372,0,1,1,1,To avoid catching the virus.,,1,3,3,3,1,3,3,2,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,4,4,2,2,3,2,4,4,4,4,4,2,4,4,3,1,,,1,3,,,,,,,,,3,2,2,2,3,3,3,2,2,2,5,4,3,1,1,1,1,2,2,1,1,1,1,1,2,4,1,3,1,4,4,4,,1,,1,8,,2,5,1,,3,2,,3,1,,"2,6,8",,5,2,3,,3,2,1,2,12,,4,1,2,4,4,4,4,2,2,3,,,,2,2,2,3,,,2,2,2,2,2,6,1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,1,2,,,2,,3,,2,2,,,4,,3,,1,,2,2,2,3,3,3,3,3,3,3,3,5,4,1,2,2,2,3,2,3,Manager,2,52,14626,2,4,1,2,,2,2,,5,5,3,1,5,Spain,1,Qual22501-0824-NYState,,,,1015,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1502935833,h_dWywViDnptnChYTHsR6w**,,31833,,2.26E+13,{Invalid Expression},1,
11/23/2020 13:10,11/23/2020 13:37,0,100,1666,1,11/23/2020 13:37,,,,,anonymous,EN,1,,,,,,,0.786,56.919,58.05,12,1,1,4,,Side effects,1,3,3,1,3,3,3,2,1,1,4,4,,,1,1,3,,1,3,1,4,4,4,4,4,1,3,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,2,4,,,,4,,,,,,,,3,2,3,2,3,3,1,2,3,2,5,5,2,1,2,3,3,3,3,1,3,2,3,3,5,4,5,5,1,4,4,2,,8,,3,3,,3,5,5,,2,2,,5,1,,"2,4,5",,1,1,4,,2,1,2,3,12,,4,4,4,4,4,4,2,2,2,4,,,,2,2,2,3,,,2,2,2,2,2,"2,4",1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2,2,2,,,2,,1,,1,2,,,1,,1,,4,,3,1,3,3,3,3,2,2,5,5,2,5,3,2,1,3,5,1,4,3,Unpaid caregiver,2,24,10451,1,3,1,1,,1,1,,4,1,1,2,,,2,Qual22501-0824-NYState,,,,1666,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1694818155,h_dWywViDnrl_qFzJW7PCg**,,31833,,2.55E+13,{Invalid Expression},1,
11/23/2020 13:33,11/23/2020 13:46,0,100,802,1,11/23/2020 13:46,,,,,anonymous,EN,1,,,,,,,0,0,17.755,0,1,1,2,yes,,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,,,,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,1,,2,1,,1,1,2,,1,1,,1,1,,5,,1,2,2,,1,2,1,1,2,,1,1,2,1,1,1,2,2,3,3,,,,1,2,1,3,,,2,1,2,1,2,1,2,3,1,3,2,,1,9,1,1,1,4,,1,,1,,,1,1,3,2,1,1,1,"2,4",1,1,2,1,2,1,1,1,1,3,2,1,2,,1,3,1,,1,1,2,,1,,3,,1,,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,yes,1,26,11219,1,1,1,2,,1,2,,3,6,4,1,4,,1,Qual22501-0824-NYState,5fbc1c88-2cbf-0e5c-972e-11fab65c6af0,9204459,H,802,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,,,,,,{Invalid Expression},6147,1,
11/23/2020 13:28,11/23/2020 13:48,0,100,1201,1,11/23/2020 13:48,,,,,anonymous,EN,1,3.217,3.217,6.302,1,1,1,,,,,,,2,Husband is high risk. To protect myself as well as my family ,,1,3,3,1,3,3,2,2,1,1,3,,,2,1,3,3,3,1,1,3,2,1,3,2,2,2,2,2,2,4,2,1,3,2,2,4,3,4,5,1,1,1,3,1,,,2,2,,,,,,,,,3,3,2,3,3,3,1,1,3,3,5,2,3,1,2,2,1,2,3,2,2,2,3,3,2,3,1,5,4,4,4,4,,8,,3,8,,1,5,6,,5,2,5,,4,,"2,3,6",,3,4,6,Local news,1,3,1,2,"3,9",,4,2,2,4,4,4,3,3,3,3,,,,2,2,2,3,,,2,2,1,1,2,6,2,2,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,1,2,,,1,1,2,,3,2,,,3,,4,,1,,3,2,3,3,4,3,2,2,2,4,4,3,2,2,3,2,3,3,3,3,Retired,2,60,14224,2,4,1,2,,2,1,,6,3,3,2,,,1,Qual22501-0824-NYState,,,,1201,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1298222455,h_dWywViDnp9AB4Kb-GpOA**,,31833,,1.95E+13,{Invalid Expression},1,
